날짜,지역,최저온도,최고온도,강수량,증발,풍향,풍속,습도,기압,구름,온도,금일 비 여부,내일 비 여부
2010-02-24,Dartmoor,6.4,24.5,0,6,ESE,17,41,1022.7,NA,24.3,No,No
2010-02-25,Dartmoor,7.2,29,0,4.2,ENE,17,29,1022.7,NA,26.8,No,No
2010-02-26,Dartmoor,12,35.8,0,6.4,NNW,15,24,1015.6,NA,33.6,No,No
2010-02-27,Dartmoor,16.6,21.7,0,8,SE,33,70,1021.3,NA,19.5,No,No
2010-02-28,Dartmoor,11.2,20.3,0,4.4,S,35,48,1024.5,NA,18.4,No,No
2010-03-01,Dartmoor,9.3,19.9,0,4,ESE,41,50,1024.7,NA,18.4,No,No
2010-03-02,Dartmoor,13.3,22.4,0,5.4,SSE,28,50,1021.5,NA,20.5,No,No
2010-03-03,Dartmoor,15.3,30.6,0,5,ESE,11,33,1014.6,NA,28.3,No,No
2010-03-04,Dartmoor,10.1,33.6,0,5,SSW,24,40,1007,NA,29.8,No,No
2010-03-05,Dartmoor,14.4,26.8,0,5.4,S,11,65,1004.2,NA,25.1,No,No
2010-03-06,Dartmoor,14.3,24.9,0,3.4,NNE,13,33,1009.4,NA,23,No,No
2010-03-07,Dartmoor,12.8,25.4,0.2,4.4,SSW,22,59,1010.3,NA,23.1,No,No
2010-03-08,Dartmoor,12.2,23.2,0,4.6,NW,22,53,1002.5,NA,21,No,Yes
2010-03-09,Dartmoor,12.8,18,2.8,4,WSW,35,56,1020.4,NA,15.7,Yes,No
2010-03-10,Dartmoor,11.5,19.6,0,3.8,SSW,26,47,1030.7,NA,18,No,No
2010-03-11,Dartmoor,10.8,20,0,3.2,SE,26,52,1035.2,NA,17.9,No,No
2010-03-12,Dartmoor,7.2,27.5,0,3,N,13,34,1033.4,NA,25.8,No,No
2010-03-13,Dartmoor,10.2,30.4,0,4.2,NE,11,23,1029.7,NA,29,No,No
2010-03-14,Dartmoor,9.8,31.1,0,7.8,NNW,19,22,1023.1,NA,29.4,No,No
2010-03-15,Dartmoor,15.2,32.3,0,7.8,W,9,34,1018.8,NA,29,No,No
2010-03-16,Dartmoor,11.4,29.7,0,5.2,SSW,20,43,1019.2,NA,28.5,No,No
2010-03-17,Dartmoor,12.6,27.1,0,4,ESE,26,50,1022.2,NA,26.2,No,No
2010-03-18,Dartmoor,15.7,25.9,0,4,SW,11,55,1019.1,NA,25.7,No,Yes
2010-03-19,Dartmoor,17.7,24.6,3,1.4,W,30,57,1018.1,NA,23.3,Yes,No
2010-03-20,Dartmoor,7.8,24.3,0.2,3.2,W,17,56,1020,NA,22.4,No,No
2010-03-21,Dartmoor,10.9,22,0,3.6,SW,31,57,1022.3,NA,20.2,No,No
2010-03-22,Dartmoor,5.1,20.4,0,3.6,SW,17,45,1023.5,NA,19.2,No,No
2010-03-23,Dartmoor,8.1,21.4,0,4,SSW,20,56,1023.8,NA,20.5,No,No
2010-03-24,Dartmoor,14.4,26.2,0.2,3.2,ESE,9,54,1023.1,NA,23.6,No,No
2010-03-25,Dartmoor,9.8,32.7,0,3.4,WNW,30,23,1015.3,NA,30.9,No,No
2010-03-26,Dartmoor,9.8,20,0,7.6,S,9,81,1018.3,NA,19.7,No,No
2010-03-27,Dartmoor,11.7,17.5,0.4,1.2,NE,4,91,1020.2,NA,17,No,Yes
2010-03-28,Dartmoor,11.7,19.2,1.4,0.6,N,22,95,1007.3,NA,17.5,Yes,Yes
2010-03-29,Dartmoor,15.3,20.4,16.8,0.4,SW,19,60,1017.4,NA,19.3,Yes,No
2010-03-30,Dartmoor,7.9,21.4,0.2,2.6,SSW,19,54,1023.9,NA,20.4,No,No
2010-03-31,Dartmoor,5.1,22.2,0,3.6,S,13,49,1020.6,NA,21.4,No,No
2010-04-01,Dartmoor,7.8,21.5,0,2.4,SE,17,57,1021.4,NA,20.1,No,No
2010-04-02,Dartmoor,10.5,20.3,0.2,1.6,SW,22,55,1023.3,NA,19.3,No,No
2010-04-03,Dartmoor,10.6,18.5,0.2,4.8,SSE,24,67,1022.9,NA,17,No,No
2010-04-04,Dartmoor,10.3,25.2,0,3,E,13,49,1015.6,NA,24.2,No,No
2010-04-05,Dartmoor,8.9,27.5,0,3.4,SSE,9,31,1012.1,NA,26.4,No,Yes
2010-04-06,Dartmoor,14.8,18.7,1.8,5.4,NNE,17,91,1009.9,NA,16.6,Yes,Yes
2010-04-07,Dartmoor,11.5,21.1,6.6,0.2,WNW,26,69,1009.3,NA,20.1,Yes,Yes
2010-04-08,Dartmoor,14.7,20.5,2.2,1.8,SSE,11,61,1018.3,NA,20,Yes,No
2010-04-09,Dartmoor,10.9,16.3,0,1.6,N,13,93,1010.4,NA,15.9,No,Yes
2010-04-10,Dartmoor,13.4,19.8,6.6,0.6,NW,24,79,1006.7,NA,18.2,Yes,Yes
2010-04-11,Dartmoor,9,16,5.4,2.6,WSW,33,51,1013.9,NA,15,Yes,No
2010-04-12,Dartmoor,10.7,15.9,0.6,3.4,SSW,24,66,1021.7,NA,15,No,No
2010-04-13,Dartmoor,11,15.5,0,2.6,SW,13,68,1025.7,NA,14.8,No,No
2010-04-14,Dartmoor,10,18.3,0.6,0.8,SW,19,72,1023.4,NA,16.8,No,No
2010-04-15,Dartmoor,12.3,17.9,0.4,1.8,S,15,73,1024.7,NA,17.1,No,No
2010-04-16,Dartmoor,11.1,23.4,0,1.6,NNE,15,49,1020.9,NA,22.6,No,No
2010-04-17,Dartmoor,8.5,26.7,0,2.4,NNE,19,35,1019.5,NA,26.4,No,Yes
2010-04-18,Dartmoor,14.7,22.5,11.8,2.2,NE,20,64,1019.8,NA,21.5,Yes,Yes
2010-04-19,Dartmoor,15.6,22.1,1.4,2.8,ENE,15,73,1017.8,NA,21.7,Yes,Yes
2010-04-20,Dartmoor,14.1,19.5,3.4,2,SW,13,85,1018.5,NA,18.7,Yes,Yes
2010-04-21,Dartmoor,12,23.7,3,0.2,NA,0,67,1018.5,NA,23.7,Yes,No
2010-04-22,Dartmoor,10.6,27.8,0,2.2,NNW,24,53,1015.3,NA,27.5,No,Yes
2010-04-23,Dartmoor,15.7,18.1,1.2,4.2,N,28,95,1010.4,NA,16.8,Yes,Yes
2010-04-24,Dartmoor,14.1,17.5,19.8,1,WNW,24,74,1007.8,NA,16.6,Yes,Yes
2010-04-25,Dartmoor,9.1,17,4.2,1.8,WSW,15,58,1021.3,NA,16.5,Yes,No
2010-04-26,Dartmoor,4.1,18.9,0,3,NNW,26,58,1018.8,NA,18.2,No,Yes
2010-04-27,Dartmoor,8.6,16.4,1.8,1.8,SW,19,57,1018.8,NA,15.3,Yes,No
2010-04-28,Dartmoor,8.3,16.9,0,2.4,WNW,31,89,1014.6,NA,16.3,No,Yes
2010-04-29,Dartmoor,10.6,15.6,5.8,1.2,WSW,19,79,1023.1,NA,14.3,Yes,No
2010-04-30,Dartmoor,11,15.6,0.2,1,NNW,11,80,1026.5,NA,14.6,No,No
2010-05-01,Dartmoor,7.7,21.9,0,1.6,NNW,26,60,1018.3,NA,21.6,No,No
2010-05-02,Dartmoor,11.8,17,0,2.2,SW,19,61,1025.9,NA,16.2,No,No
2010-05-03,Dartmoor,2.3,21,0.2,0.8,N,24,61,1015.6,NA,20.1,No,Yes
2010-05-04,Dartmoor,9.8,14,2.6,3.2,NNW,17,89,1008.5,NA,11.9,Yes,Yes
2010-05-05,Dartmoor,5.8,14.7,7.4,2,WNW,15,76,1016.3,NA,13.6,Yes,Yes
2010-05-06,Dartmoor,9.1,17.2,3.6,0,WNW,20,67,1020.5,NA,16.3,Yes,Yes
2010-05-07,Dartmoor,12.2,17.7,1.2,2,WSW,17,94,1018.9,NA,16,Yes,Yes
2010-05-08,Dartmoor,7.1,18.1,4.2,0.6,WNW,19,79,1019.9,NA,17.7,Yes,No
2010-05-09,Dartmoor,12.1,19.6,0,0.4,NW,19,75,1016.2,NA,18.4,No,No
2010-05-10,Dartmoor,9.9,21.1,0,2,NNW,33,53,1007.2,NA,19.9,No,Yes
2010-05-11,Dartmoor,6.5,12.8,13.8,4,SSW,24,73,1017.6,NA,11,Yes,Yes
2010-05-12,Dartmoor,6.1,14.9,3.6,1.4,SW,13,78,1025.3,NA,12.6,Yes,No
2010-05-13,Dartmoor,5.3,13.8,0.4,1,SSW,7,90,1023.9,NA,12.3,No,No
2010-05-14,Dartmoor,5.1,16.7,0.2,1,ENE,2,63,1018.9,NA,16.3,No,No
2010-05-15,Dartmoor,2.2,17.5,0,0.8,N,6,58,1017.6,NA,16.5,No,No
2010-05-16,Dartmoor,4.4,17.9,0.2,1.2,NE,9,60,1018.5,NA,17.4,No,No
2010-05-17,Dartmoor,2.9,18.1,0,1.2,NNW,11,58,1018.6,NA,17.7,No,No
2010-05-18,Dartmoor,3.5,15.6,0,2.2,NNW,7,81,1020.3,NA,14,No,No
2010-05-19,Dartmoor,4.2,17.4,0.2,0.4,NNW,9,77,1021.5,NA,15.9,No,No
2010-05-20,Dartmoor,5.1,16.9,0.2,0.4,S,15,73,1021.3,NA,15.6,No,No
2010-05-21,Dartmoor,4.1,15.3,0.2,0.8,ESE,17,67,1022.7,NA,14.1,No,No
2010-05-22,Dartmoor,1.5,15.3,0,0.8,ENE,9,49,1021.6,NA,14.9,No,No
2010-05-23,Dartmoor,0,14.6,0,1,NNE,15,59,1015.4,NA,13.9,No,No
2010-05-24,Dartmoor,3.7,14.3,0,1.4,NE,17,77,1007.4,NA,14.1,No,Yes
2010-05-25,Dartmoor,11.2,16.9,2.2,0.6,ESE,11,86,1006.4,NA,15,Yes,No
2010-05-26,Dartmoor,9.6,16.5,0,0.6,ESE,13,76,1012.5,NA,16.1,No,No
2010-05-27,Dartmoor,11.2,16.3,0,0.6,NNW,17,77,1015.1,NA,15.8,No,No
2010-05-28,Dartmoor,8.1,15,0,0.6,ENE,11,92,1008.4,NA,13.9,No,Yes
2010-05-29,Dartmoor,10.3,15.6,10.8,0.6,SSW,19,89,1006.9,NA,14.9,Yes,Yes
2010-05-30,Dartmoor,10.9,16.3,6.8,0.8,SE,28,93,1017,NA,15.5,Yes,No
2010-05-31,Dartmoor,8.6,16.4,0.8,0.8,ESE,19,75,1018.7,NA,15,No,No
2010-06-01,Dartmoor,2.6,16.3,0.2,0.6,WNW,7,60,1017.5,NA,15.7,No,No
2010-06-02,Dartmoor,4.6,15.1,0.2,0.8,WNW,9,80,1023,NA,14.2,No,No
2010-06-03,Dartmoor,5.2,15.5,0.2,0.2,NA,0,78,1024.9,NA,14.9,No,No
2010-06-04,Dartmoor,2.9,16.3,0.2,0.4,WNW,9,69,1021.6,NA,15.2,No,Yes
2010-06-05,Dartmoor,3.6,14.2,5.6,1.2,S,26,68,1022.1,NA,12.3,Yes,Yes
2010-06-06,Dartmoor,6.4,14.5,3,1.4,S,13,80,1026.5,NA,11.9,Yes,No
2010-06-07,Dartmoor,2.9,12.4,0.4,0.4,SSE,7,89,1025.3,NA,11.3,No,No
2010-06-08,Dartmoor,1.6,13.2,0.2,0.8,N,24,81,1014.4,NA,12.8,No,Yes
2010-06-09,Dartmoor,5.5,12.3,12.8,2,SW,31,68,NA,NA,11,Yes,Yes
2010-06-10,Dartmoor,7.4,14.1,2.6,1,W,24,72,1022.6,NA,12.9,Yes,Yes
2010-06-11,Dartmoor,7.6,14.3,1.4,0.8,SW,19,97,1023.1,NA,11.5,Yes,Yes
2010-06-12,Dartmoor,7,13.5,1.2,1,S,15,74,1028.5,NA,12.2,Yes,No
2010-06-13,Dartmoor,7,11.8,0.8,0.6,SSE,11,84,1032.7,NA,10.5,No,No
2010-06-14,Dartmoor,5.4,13.4,0,1,WSW,7,56,1031.9,NA,13,No,No
2010-06-15,Dartmoor,-0.5,11.8,0.2,1.4,NW,15,64,1026.3,NA,11.3,No,No
2010-06-16,Dartmoor,-0.4,14.8,0,1.2,N,20,76,1011,NA,12.9,No,Yes
2010-06-17,Dartmoor,6.7,13.3,13,1.6,W,33,77,1008.4,NA,11.7,Yes,Yes
2010-06-18,Dartmoor,5,14.1,2.6,2.2,NW,22,96,1011.3,NA,13.2,Yes,Yes
2010-06-19,Dartmoor,7.1,15,4,0.6,WNW,24,82,1018.8,NA,14.7,Yes,Yes
2010-06-20,Dartmoor,8.4,14.8,1.2,0.6,SSW,6,76,1027.1,NA,14.6,Yes,No
2010-06-21,Dartmoor,3.1,13.3,0.4,1,WNW,6,91,1033.9,NA,12.8,No,No
2010-06-22,Dartmoor,5,14.8,0,0.6,E,17,63,1034.5,NA,14,No,No
2010-06-23,Dartmoor,3.5,14.3,0.2,1,NE,13,85,1028.3,NA,13.4,No,No
2010-06-24,Dartmoor,8,14.9,0,0.2,NNE,15,85,1016.2,NA,14.5,No,Yes
2010-06-25,Dartmoor,10.2,12.8,6,1.2,WSW,20,67,1017.5,NA,12,Yes,Yes
2010-06-26,Dartmoor,1.3,12.4,2.8,0.8,NA,0,77,1025,NA,11.2,Yes,No
2010-06-27,Dartmoor,-0.8,12.1,0.6,0.8,NNW,15,72,1022.5,NA,11.8,No,No
2010-06-28,Dartmoor,1.5,10.9,0,2,N,28,90,1009.5,NA,10.1,No,Yes
2010-06-29,Dartmoor,7,10.6,7,0.6,NNE,9,97,1011.6,NA,9.4,Yes,Yes
2010-06-30,Dartmoor,4,12.4,5.2,0.2,SSW,22,84,1017.4,NA,11.9,Yes,Yes
2010-07-01,Dartmoor,6.4,12.9,23.2,0.2,WSW,11,95,1022.5,NA,11.5,Yes,Yes
2010-07-02,Dartmoor,6.9,10.7,5.4,0.4,NNW,11,97,1023.4,NA,9.9,Yes,Yes
2010-07-03,Dartmoor,5.1,13.5,5.4,0.2,WSW,11,79,1031,NA,12.5,Yes,No
2010-07-04,Dartmoor,3.4,13.6,0,0.4,NNW,9,72,1027.7,NA,12.5,No,No
2010-07-05,Dartmoor,4.1,10.6,0,1.2,NW,4,78,1023,NA,10.1,No,No
2010-07-06,Dartmoor,-0.9,14.4,0.2,0.6,WNW,15,73,1021.6,NA,13.7,No,No
2010-07-07,Dartmoor,1.6,14.7,1,0.6,NA,0,81,1026.3,NA,14,No,Yes
2010-07-08,Dartmoor,1.4,14.8,1.2,0.8,NE,11,71,1026.9,NA,13.6,Yes,No
2010-07-09,Dartmoor,-0.8,13.2,0.2,0.8,NNE,20,68,1023.2,NA,12.3,No,Yes
2010-07-10,Dartmoor,0.9,14.2,4.8,3.2,N,33,83,1006,NA,13.8,Yes,Yes
2010-07-11,Dartmoor,9.5,15.9,13.2,0.2,NW,26,69,1015.2,NA,15.3,Yes,No
2010-07-12,Dartmoor,6.7,15.5,0,1.4,NNW,24,60,1015.6,NA,14.9,No,No
2010-07-13,Dartmoor,8,15,0,2.4,N,24,80,997.7,NA,13.4,No,Yes
2010-07-14,Dartmoor,6.8,13.4,10.2,2.4,WSW,39,79,1004.2,NA,11.6,Yes,Yes
2010-07-15,Dartmoor,5,13.7,5.2,0.6,WSW,13,74,1023.1,NA,12.4,Yes,No
2010-07-16,Dartmoor,6.5,15.1,0,0.6,NNW,15,66,1025.4,NA,14.2,No,No
2010-07-17,Dartmoor,8.3,13.5,0,2.2,N,22,68,1020.4,NA,12.8,No,Yes
2010-07-18,Dartmoor,7.4,11.7,1.2,2.2,NNW,15,93,1015,NA,11.4,Yes,Yes
2010-07-19,Dartmoor,-0.1,12.6,1.6,0.4,NNW,15,68,1019.4,NA,12.2,Yes,Yes
2010-07-20,Dartmoor,2.6,13.2,1.2,1.2,S,17,91,1024.8,NA,11.1,Yes,Yes
2010-07-21,Dartmoor,4,13.4,1.8,0.6,SW,13,94,1030,NA,11.8,Yes,Yes
2010-07-22,Dartmoor,4.8,14.4,1.8,1.4,S,7,79,1033.9,NA,13.4,Yes,No
2010-07-23,Dartmoor,8.8,14.9,0.4,0.4,NA,0,71,1033.5,NA,13.5,No,No
2010-07-24,Dartmoor,7.3,13.3,0,2,WSW,13,79,1031.2,NA,12.6,No,No
2010-07-25,Dartmoor,3.2,15.1,0,0.2,WSW,13,75,1031.4,NA,13.7,No,No
2010-07-26,Dartmoor,3.1,14.7,0.4,1.2,NA,0,71,1035.2,NA,13.4,No,No
2010-07-27,Dartmoor,0.4,14.4,0,0.2,E,13,66,1031.5,NA,13.2,No,No
2010-07-28,Dartmoor,2.7,13.4,0,1.6,E,11,78,1019.2,NA,12,No,No
2010-07-29,Dartmoor,2.5,14.4,0,1.4,N,15,81,1010.6,NA,13,No,No
2010-07-30,Dartmoor,9.5,16.9,0.4,0.4,NNW,22,71,1006.4,NA,16.3,No,Yes
2010-07-31,Dartmoor,7,14.4,4.8,4.8,NW,19,94,1010.6,NA,13.2,Yes,Yes
2010-08-01,Dartmoor,5.5,11.4,15.4,2.2,SSW,43,79,1018.5,NA,10.2,Yes,Yes
2010-08-02,Dartmoor,7.6,13,6.8,1.4,S,24,88,1030.1,NA,11,Yes,Yes
2010-08-03,Dartmoor,6.6,12.5,2.2,0.8,W,15,83,1023,NA,12,Yes,Yes
2010-08-04,Dartmoor,8.1,11.4,8,0.8,SSW,22,71,1016,NA,11,Yes,Yes
2010-08-05,Dartmoor,4.5,12.4,3,0,WSW,24,84,1022.3,NA,9.4,Yes,Yes
2010-08-06,Dartmoor,1.3,13.2,1.8,1.8,WSW,9,83,1024.6,NA,10.7,Yes,No
2010-08-07,Dartmoor,1.3,13.5,0.2,0.8,N,20,62,1019.1,NA,12.1,No,No
2010-08-08,Dartmoor,6,15,0,2.2,NNW,15,70,1012.4,NA,13.8,No,No
2010-08-09,Dartmoor,7.7,14.8,0.2,2,ENE,13,63,1016.1,NA,14.5,No,No
2010-08-10,Dartmoor,4.3,14.6,0,1.2,SE,37,77,1011.4,NA,13.9,No,Yes
2010-08-11,Dartmoor,6.5,13.1,26.6,1.4,SSW,50,72,1008.7,NA,12,Yes,No
2010-08-12,Dartmoor,9.3,13.5,0.6,1,S,26,82,1017.2,NA,12.2,No,Yes
2010-08-13,Dartmoor,6.9,12,7.4,2,NNW,11,84,1012.9,NA,10.8,Yes,No
2010-08-14,Dartmoor,8.7,12.1,0,1,NNE,31,88,992.6,NA,10.5,No,Yes
2010-08-15,Dartmoor,9.5,12.6,7.8,1.2,WSW,30,73,1007,NA,10.7,Yes,Yes
2010-08-16,Dartmoor,6.2,11.4,9.2,1.4,SW,30,66,1018,NA,10.6,Yes,No
2010-08-17,Dartmoor,1.8,12.4,0.8,1.4,NNE,15,61,1017.2,NA,11.9,No,No
2010-08-18,Dartmoor,4.7,11.9,0.2,2.2,NNE,26,96,996,NA,9.2,No,Yes
2010-08-19,Dartmoor,7.1,12.1,6.2,1,W,37,73,1003.2,NA,10.7,Yes,Yes
2010-08-20,Dartmoor,4,12.8,4,1.4,W,31,75,1011.5,NA,11.1,Yes,Yes
2010-08-21,Dartmoor,5.4,14.1,1.4,2.8,W,24,72,1016.1,NA,13.2,Yes,No
2010-08-22,Dartmoor,6.8,15.9,1,1.6,NNW,24,58,1014.7,NA,15.8,No,No
2010-08-23,Dartmoor,7,14.1,0,3.2,N,15,93,1008.2,NA,10.6,No,Yes
2010-08-24,Dartmoor,5.1,11.8,6,2,WSW,41,94,1004,NA,7.2,Yes,Yes
2010-08-25,Dartmoor,4,10.4,11.6,0.4,NW,28,92,997.9,NA,7.3,Yes,Yes
2010-08-26,Dartmoor,5.5,13.1,11.2,1.4,WSW,28,80,1002.5,NA,10.3,Yes,Yes
2010-08-27,Dartmoor,6.1,13.2,4.4,0.6,WSW,22,68,1015.5,NA,12.8,Yes,Yes
2010-08-28,Dartmoor,3,14.4,2.2,1.4,W,11,77,1025.6,NA,13.1,Yes,No
2010-08-29,Dartmoor,1.2,15.6,0.2,1.6,NW,15,64,1026.7,NA,14,No,No
2010-08-30,Dartmoor,4.4,17.2,0,2.4,NNW,13,58,1022,NA,16.6,No,No
2010-08-31,Dartmoor,9,15.9,0.2,2.2,N,31,58,1010.7,NA,14.6,No,Yes
2010-09-01,Dartmoor,9.9,13.4,16.4,2.4,SSW,13,81,1015.1,NA,12.3,Yes,No
2010-09-02,Dartmoor,1.4,13.6,0.4,0.8,SE,19,67,1021.6,NA,12.6,No,No
2010-09-03,Dartmoor,2.5,14.7,0,2.2,ENE,13,69,1013.4,NA,13.2,No,Yes
2010-09-04,Dartmoor,8.8,17.7,17.4,0.2,NW,30,84,986,NA,15.8,Yes,Yes
2010-09-05,Dartmoor,7.2,14.2,24.6,2.8,SW,26,86,1013.6,NA,11.9,Yes,Yes
2010-09-06,Dartmoor,3.1,12.7,2.2,1.6,SSW,22,71,1021.9,NA,11.4,Yes,No
2010-09-07,Dartmoor,0,15.1,0.2,1.6,NNE,15,58,1024.3,NA,13.7,No,No
2010-09-08,Dartmoor,3.6,15.8,0,3.8,NNE,31,63,1014.5,NA,15.5,No,Yes
2010-09-09,Dartmoor,10.2,17.3,4,2,W,20,90,1002.5,NA,15.6,Yes,Yes
2010-09-10,Dartmoor,7.4,14.8,8.4,1.2,SW,30,65,1008.8,NA,13.8,Yes,No
2010-09-11,Dartmoor,8.8,16,0,4,NW,31,65,1016.8,NA,15,No,No
2010-09-12,Dartmoor,8.2,17.2,0,2.4,NW,24,62,1012.8,NA,16,No,Yes
2010-09-13,Dartmoor,7.2,14,1.4,3.6,SSW,19,66,1016.8,NA,12.9,Yes,No
2010-09-14,Dartmoor,0.7,13.6,0,0.2,SW,22,64,1016.2,NA,12.5,No,No
2010-09-15,Dartmoor,7.1,13.8,0.6,3.6,WSW,24,70,1016.8,NA,11.7,No,Yes
2010-09-16,Dartmoor,6.4,12.2,1.4,0.8,SW,28,69,1021.8,NA,10.9,Yes,No
2010-09-17,Dartmoor,8.1,14.1,0.2,3.6,SW,26,69,1026.3,NA,12,No,Yes
2010-09-18,Dartmoor,8.6,12.3,1.8,1,SW,20,94,1022.6,NA,11.1,Yes,Yes
2010-09-19,Dartmoor,6.9,13.4,3,0.8,SW,24,80,1026.2,NA,12,Yes,Yes
2010-09-20,Dartmoor,8.7,14.6,1.2,1.8,SW,17,89,1028.6,NA,12.9,Yes,No
2010-09-21,Dartmoor,9.1,14.1,1,1.8,S,19,74,1029.6,NA,12.9,No,No
2010-09-22,Dartmoor,8.3,14.1,0.4,0.4,S,19,90,1028.2,NA,12.3,No,No
2010-09-23,Dartmoor,8.8,13.1,0,1.4,W,13,77,1026.9,NA,12.1,No,No
2010-09-24,Dartmoor,8.2,14.7,0,2,NW,28,71,1019.3,NA,14,No,No
2010-09-25,Dartmoor,9.7,17.9,0,2,WSW,28,74,1014.9,NA,15.6,No,No
2010-09-26,Dartmoor,7.8,16.8,0.4,3.4,NW,28,65,1015.6,NA,15.9,No,No
2010-09-27,Dartmoor,10,13.6,1,0.8,WNW,28,72,1012.6,NA,11.1,No,Yes
2010-09-28,Dartmoor,5.1,12.5,1.4,4.2,WSW,35,65,1017,NA,11.4,Yes,Yes
2010-09-29,Dartmoor,2.9,13.5,3,1.4,SW,19,61,1025.8,NA,11.5,Yes,No
2010-09-30,Dartmoor,5,12.3,0.6,2,NW,11,74,1024.7,NA,12.2,No,No
2010-10-01,Dartmoor,3.4,17.1,0.2,1,ENE,11,52,1024.6,NA,16.2,No,No
2010-10-02,Dartmoor,3.1,19.8,0.2,2.4,ENE,11,51,1023.9,NA,19.3,No,No
2010-10-03,Dartmoor,7,23.6,0,3.2,NNE,28,50,1020.7,NA,22.7,No,No
2010-10-04,Dartmoor,13.2,20.8,0.8,7.2,W,28,75,1017.6,NA,17.4,No,No
2010-10-05,Dartmoor,6.9,18.4,0,3.8,WSW,13,61,1021,NA,17.4,No,No
2010-10-06,Dartmoor,2.2,21.1,0.2,0.6,W,37,53,1012.5,NA,18.8,No,Yes
2010-10-07,Dartmoor,2.8,14.4,3,2.2,W,30,60,1025.1,NA,12.8,Yes,No
2010-10-08,Dartmoor,7.8,16.2,1,2.2,SW,20,73,1026.8,NA,15.1,No,Yes
2010-10-09,Dartmoor,5.3,15.2,1.2,3.6,SSW,17,74,1027.2,NA,14.7,Yes,No
2010-10-10,Dartmoor,3.5,22.1,0.2,2.4,NE,22,52,1024.6,NA,20.9,No,No
2010-10-11,Dartmoor,10.2,25.1,0,4,NNE,30,49,1020.8,NA,23.5,No,No
2010-10-12,Dartmoor,16.5,17.4,0,8.2,W,19,99,1019.8,NA,16.3,No,Yes
2010-10-13,Dartmoor,9.7,14.8,9,0.4,SSE,9,67,1016.1,NA,14.1,Yes,No
2010-10-14,Dartmoor,5.3,18.7,0,3.8,NW,26,60,1005.7,NA,17.4,No,Yes
2010-10-15,Dartmoor,8.1,11.8,8.4,1.6,SSW,41,77,999.4,NA,8.6,Yes,Yes
2010-10-16,Dartmoor,4.9,13.3,2.8,2.2,SW,35,88,1013.2,NA,11.1,Yes,Yes
2010-10-17,Dartmoor,7.8,14.8,2.6,2.8,W,22,71,1017.7,NA,14,Yes,No
2010-10-18,Dartmoor,7.5,16.6,0.6,3.4,SW,28,68,1022.4,NA,15.2,No,No
2010-10-19,Dartmoor,7.5,17.1,0.2,0.8,WNW,17,63,1027.8,NA,16.6,No,No
2010-10-20,Dartmoor,2,20.9,0,3.4,W,9,59,1025.5,NA,19.3,No,No
2010-10-21,Dartmoor,5.5,25.2,0,3.8,NNW,22,44,1018.1,NA,24.7,No,No
2010-10-22,Dartmoor,13.7,27.4,0,7.8,NW,33,47,1011.1,NA,22.4,No,No
2010-10-23,Dartmoor,9.7,16.5,1,4.2,SW,24,61,1021.8,NA,16,No,No
2010-10-24,Dartmoor,3.4,16.3,0,3.8,S,9,57,1023.9,NA,13.8,No,No
2010-10-25,Dartmoor,0.3,20,0,2,WNW,19,44,1018.4,NA,18.9,No,No
2010-10-26,Dartmoor,5.2,18.1,0,3.4,WNW,24,93,1016.1,NA,14.7,No,No
2010-10-27,Dartmoor,6.1,18,0.8,3.4,SSW,15,56,1020.9,NA,16.9,No,No
2010-10-28,Dartmoor,4.7,23.9,0,3,NNE,26,35,1013.5,NA,22.6,No,No
2010-10-29,Dartmoor,12.1,29.8,0,8.4,NW,26,35,1004.1,NA,28,No,Yes
2010-10-30,Dartmoor,12.1,13.6,22.6,5,S,31,99,1011.2,NA,11.6,Yes,Yes
2010-10-31,Dartmoor,8.5,13.3,7.6,2.2,SW,30,69,1016.8,NA,11.5,Yes,No
2010-11-01,Dartmoor,6.6,15.8,0.6,3.6,W,19,67,1018.7,NA,14,No,Yes
2010-11-02,Dartmoor,9.4,17.5,1.8,1,WSW,24,69,1019.2,NA,17,Yes,No
2010-11-03,Dartmoor,8.2,14.5,0.2,4.2,SSE,24,75,1023.8,NA,12.2,No,No
2010-11-04,Dartmoor,4,15.5,0.6,0.4,SSE,22,63,1025.4,NA,13.8,No,No
2010-11-05,Dartmoor,5.7,20.7,0,2.6,E,19,54,1020.1,NA,19.9,No,No
2010-11-06,Dartmoor,8,23.8,0,5.8,NNE,31,41,1014.7,NA,22.8,No,No
2010-11-07,Dartmoor,13.6,20.9,0.6,8.6,W,20,71,1008.7,NA,17.6,No,No
2010-11-08,Dartmoor,10.2,19.6,0,3.8,WNW,26,67,1015.4,NA,16.8,No,No
2010-11-09,Dartmoor,4.6,25.8,0.6,0.8,NW,24,42,1018.6,NA,24.1,No,No
2010-11-10,Dartmoor,12,18.8,0,6,SSW,20,83,1016.6,NA,17.3,No,No
2010-11-11,Dartmoor,9.5,25.8,0.2,0.8,W,17,59,1007.6,NA,24.8,No,No
2010-11-12,Dartmoor,12.5,27.6,0.2,5.6,NW,19,88,1003.8,NA,19.9,No,Yes
2010-11-13,Dartmoor,11.9,14.4,2.8,3.6,SE,30,87,1015.4,NA,13.1,Yes,Yes
2010-11-14,Dartmoor,10.7,18.1,5,0.2,SW,24,72,1017.2,NA,16.6,Yes,No
